#frame chA chB nCorr nA nB MNR GNR DICE
207 0 1 0 378 291 0 0 0
208 0 1 0 384 329 0 0 0
209 0 1 0 396 325 0 0 0
210 0 1 0 371 335 0 0 0
211 0 1 4 374 332 0.0120482 0.0113515 0.0113314
212 0 1 5 359 323 0.0154799 0.0146832 0.0146628
213 0 1 6 361 307 0.019544 0.0180231 0.0179641
214 0 1 9 360 292 0.0308219 0.0277587 0.0276074
215 0 1 10 351 265 0.0377358 0.0327886 0.0324675
216 0 1 11 441 577 0.0249433 0.0218065 0.021611
217 0 1 13 432 553 0.0300926 0.0265974 0.0263959
218 0 1 9 410 509 0.0219512 0.0197012 0.0195865
219 0 1 12 413 519 0.0290557 0.0259193 0.0257511
220 0 1 12 402 507 0.0298507 0.0265806 0.0264026
221 0 1 16 388 496 0.0412371 0.0364723 0.0361991
222 0 1 15 390 471 0.0384615 0.0349984 0.0348432
223 0 1 11 382 475 0.0287958 0.0258234 0.0256709
224 0 1 16 379 467 0.0422164 0.0380314 0.0378251
225 0 1 16 366 445 0.0437158 0.039646 0.0394575
226 0 1 17 360 432 0.0472222 0.0431078 0.0429293
227 0 1 18 363 443 0.0495868 0.0448867 0.044665
228 0 1 10 351 423 0.02849 0.0259523 0.0258398
229 0 1 20 341 423 0.058651 0.0526602 0.052356
230 0 1 18 336 425 0.0535714 0.047633 0.0473062
231 0 1 17 327 394 0.0519878 0.0473617 0.0471567
232 0 1 15 314 390 0.0477707 0.0428641 0.0426136
233 0 1 17 302 393 0.0562914 0.0493457 0.0489209
234 0 1 14 288 370 0.0486111 0.0428875 0.0425532
235 0 1 10 281 359 0.0355872 0.0314847 0.03125
236 0 1 11 464 747 0.0237069 0.0186842 0.0181668
237 0 1 13 449 730 0.0289532 0.0227069 0.0220526
238 0 1 12 443 716 0.027088 0.021307 0.0207075
239 0 1 13 441 684 0.0294785 0.0236699 0.0231111
240 0 1 14 434 683 0.0322581 0.0257142 0.0250671
241 0 1 16 420 669 0.0380952 0.0301844 0.0293848
242 0 1 21 412 658 0.0509709 0.0403327 0.0392523
243 0 1 20 407 664 0.04914 0.0384724 0.0373483
244 0 1 23 397 656 0.0579345 0.0450693 0.0436847
245 0 1 26 388 653 0.0670103 0.0516536 0.049952
246 0 1 29 386 658 0.0751295 0.0575429 0.0555556
247 0 1 35 379 641 0.0923483 0.07101 0.0686275
248 0 1 28 374 630 0.0748663 0.0576835 0.0557769
