#frame chA chB nCorr nA nB MNR GNR DICE
55 0 1 0 254 67 0 0 0
56 0 1 0 228 54 0 0 0
57 0 1 0 184 44 0 0 0
58 0 1 0 164 46 0 0 0
59 0 1 1 191 57 0.0175439 0.00958398 0.00806452
60 0 1 0 183 55 0 0 0
61 0 1 0 189 62 0 0 0
62 0 1 0 165 52 0 0 0
63 0 1 0 175 56 0 0 0
64 0 1 0 136 42 0 0 0
65 0 1 0 109 37 0 0 0
66 0 1 0 78 34 0 0 0
67 0 1 0 75 27 0 0 0
68 0 1 0 68 20 0 0 0
69 0 1 0 49 21 0 0 0
70 0 1 0 66 21 0 0 0
71 0 1 0 82 19 0 0 0
72 0 1 0 89 24 0 0 0
73 0 1 0 109 26 0 0 0
74 0 1 0 135 29 0 0 0
75 0 1 0 149 34 0 0 0
76 0 1 0 152 34 0 0 0
77 0 1 0 177 44 0 0 0
78 0 1 0 148 33 0 0 0
79 0 1 0 158 38 0 0 0
80 0 1 0 185 40 0 0 0
81 0 1 0 209 43 0 0 0
82 0 1 0 202 40 0 0 0
83 0 1 0 212 41 0 0 0
84 0 1 0 203 44 0 0 0
85 0 1 0 196 62 0 0 0
86 0 1 0 168 50 0 0 0
87 0 1 0 189 43 0 0 0
88 0 1 0 189 54 0 0 0
89 0 1 0 208 49 0 0 0
90 0 1 0 228 58 0 0 0
91 0 1 0 212 65 0 0 0
92 0 1 0 199 69 0 0 0
93 0 1 0 213 77 0 0 0
94 0 1 1 207 73 0.0136986 0.00813492 0.00714286
95 0 1 1 205 72 0.0138889 0.00823108 0.00722022
96 0 1 0 147 46 0 0 0
97 0 1 0 168 48 0 0 0
98 0 1 0 174 49 0 0 0
99 0 1 0 178 46 0 0 0
100 0 1 0 220 61 0 0 0
101 0 1 0 240 60 0 0 0
102 0 1 1 231 60 0.0166667 0.00849412 0.00687285
103 0 1 0 230 50 0 0 0
104 0 1 0 238 47 0 0 0
105 0 1 0 242 43 0 0 0
106 0 1 0 227 42 0 0 0
107 0 1 1 232 50 0.02 0.00928477 0.0070922
108 0 1 2 252 46 0.0434783 0.0185759 0.0134228
109 0 1 1 265 61 0.0163934 0.00786524 0.00613497
110 0 1 2 282 66 0.030303 0.01466 0.0114943
111 0 1 0 303 61 0 0 0
112 0 1 2 275 73 0.0273973 0.0141157 0.0114943
113 0 1 0 291 73 0 0 0
114 0 1 0 254 76 0 0 0
115 0 1 0 261 55 0 0 0
116 0 1 0 233 72 0 0 0
117 0 1 0 240 69 0 0 0
118 0 1 0 227 65 0 0 0
119 0 1 0 241 66 0 0 0
120 0 1 0 236 81 0 0 0
121 0 1 0 194 86 0 0 0
122 0 1 0 193 71 0 0 0
123 0 1 1 249 93 0.0107527 0.00657141 0.00584795
124 0 1 0 219 87 0 0 0
125 0 1 0 240 87 0 0 0
126 0 1 1 275 83 0.0120482 0.00661903 0.00558659
127 0 1 2 236 87 0.0229885 0.0139577 0.0123839
128 0 1 2 284 86 0.0232558 0.0127974 0.0108108
129 0 1 1 266 69 0.0144928 0.00738133 0.00597015
130 0 1 0 272 80 0 0 0
131 0 1 0 269 65 0 0 0
132 0 1 2 256 60 0.0333333 0.0161374 0.0126582
133 0 1 3 298 66 0.0454545 0.0213915 0.0164835
134 0 1 2 285 69 0.0289855 0.0142621 0.0112994
135 0 1 2 267 53 0.0377358 0.0168127 0.0125
136 0 1 2 304 59 0.0338983 0.0149337 0.0110193
137 0 1 1 320 75 0.0133333 0.00645497 0.00506329
138 0 1 4 342 85 0.0470588 0.0234605 0.0187354
139 0 1 3 351 97 0.0309278 0.0162586 0.0133929
140 0 1 3 314 76 0.0394737 0.01942 0.0153846
141 0 1 0 257 71 0 0 0
142 0 1 0 285 73 0 0 0
143 0 1 0 295 92 0 0 0
144 0 1 0 311 98 0 0 0
145 0 1 1 277 77 0.012987 0.00684723 0.00564972
146 0 1 0 237 81 0 0 0
147 0 1 1 264 90 0.0111111 0.00648749 0.00564972
148 0 1 1 232 91 0.010989 0.00688233 0.00619195
149 0 1 0 220 95 0 0 0
150 0 1 1 190 85 0.0117647 0.00786889 0.00727273
151 0 1 0 196 67 0 0 0
152 0 1 0 210 76 0 0 0
153 0 1 0 247 76 0 0 0
154 0 1 0 228 81 0 0 0
155 0 1 0 244 90 0 0 0
156 0 1 1 232 79 0.0126582 0.00738656 0.00643087
157 0 1 0 261 87 0 0 0
158 0 1 0 290 82 0 0 0
159 0 1 0 308 75 0 0 0
160 0 1 1 329 81 0.0123457 0.00612575 0.00487805
