#frame chA chB nCorr nA nB MNR GNR DICE
55 0 1 0 254 67 0 0 0
56 0 1 0 228 54 0 0 0
57 0 1 0 184 44 0 0 0
58 0 1 0 164 46 0 0 0
59 0 1 1 191 57 0.0175439 0.00958398 0.00806452
60 0 1 0 183 55 0 0 0
61 0 1 0 189 62 0 0 0
62 0 1 0 165 52 0 0 0
63 0 1 0 175 56 0 0 0
64 0 1 0 136 42 0 0 0
65 0 1 0 109 37 0 0 0
66 0 1 0 78 34 0 0 0
67 0 1 0 75 27 0 0 0
68 0 1 0 68 20 0 0 0
69 0 1 0 49 21 0 0 0
70 0 1 0 66 21 0 0 0
71 0 1 0 82 19 0 0 0
72 0 1 0 89 24 0 0 0
73 0 1 0 109 26 0 0 0
74 0 1 0 135 29 0 0 0
75 0 1 0 149 34 0 0 0
76 0 1 0 152 34 0 0 0
77 0 1 0 177 44 0 0 0
78 0 1 0 148 33 0 0 0
79 0 1 0 158 38 0 0 0
80 0 1 0 185 40 0 0 0
81 0 1 0 209 44 0 0 0
82 0 1 0 201 40 0 0 0
83 0 1 0 212 40 0 0 0
84 0 1 0 203 44 0 0 0
85 0 1 0 196 62 0 0 0
86 0 1 0 168 50 0 0 0
87 0 1 0 187 43 0 0 0
88 0 1 0 189 54 0 0 0
89 0 1 0 208 48 0 0 0
90 0 1 0 228 59 0 0 0
91 0 1 0 212 65 0 0 0
92 0 1 0 199 69 0 0 0
93 0 1 0 212 77 0 0 0
94 0 1 1 208 75 0.0133333 0.00800641 0.00706714
95 0 1 1 206 75 0.0133333 0.00804518 0.00711744
96 0 1 0 134 43 0 0 0
97 0 1 0 175 49 0 0 0
98 0 1 0 171 49 0 0 0
99 0 1 0 179 50 0 0 0
100 0 1 0 201 58 0 0 0
101 0 1 0 229 62 0 0 0
102 0 1 1 239 58 0.0172414 0.00849351 0.00673401
103 0 1 0 226 42 0 0 0
104 0 1 0 239 49 0 0 0
105 0 1 0 226 44 0 0 0
106 0 1 0 243 51 0 0 0
107 0 1 1 201 45 0.0222222 0.0105147 0.00813008
108 0 1 2 253 56 0.0357143 0.0168026 0.012945
109 0 1 1 235 58 0.0172414 0.00856549 0.00682594
110 0 1 1 269 67 0.0149254 0.0074488 0.00595238
111 0 1 0 287 69 0 0 0
112 0 1 1 267 69 0.0144928 0.00736749 0.00595238
113 0 1 0 292 70 0 0 0
114 0 1 0 247 69 0 0 0
115 0 1 0 281 63 0 0 0
116 0 1 0 222 71 0 0 0
117 0 1 0 240 63 0 0 0
118 0 1 1 211 67 0.0149254 0.00841049 0.00719424
119 0 1 0 222 63 0 0 0
120 0 1 0 218 65 0 0 0
121 0 1 0 186 80 0 0 0
122 0 1 0 171 63 0 0 0
123 0 1 1 227 85 0.0117647 0.00719909 0.00641026
124 0 1 0 185 81 0 0 0
125 0 1 0 226 93 0 0 0
126 0 1 1 252 74 0.0135135 0.00732291 0.00613497
127 0 1 2 218 76 0.0263158 0.015538 0.0136054
128 0 1 2 268 79 0.0253165 0.0137451 0.0115274
129 0 1 1 245 71 0.0140845 0.00758207 0.00632911
130 0 1 0 243 68 0 0 0
131 0 1 0 273 68 0 0 0
132 0 1 1 251 58 0.0172414 0.00828799 0.00647249
133 0 1 3 307 73 0.0410959 0.0200397 0.0157895
134 0 1 2 285 67 0.0298507 0.0144734 0.0113636
135 0 1 2 310 91 0.021978 0.0119077 0.00997506
136 0 1 2 302 82 0.0243902 0.0127092 0.0104167
137 0 1 1 311 85 0.0117647 0.0061505 0.00505051
138 0 1 5 347 97 0.0515464 0.0272533 0.0225225
139 0 1 3 364 106 0.0283019 0.0152728 0.012766
140 0 1 3 343 92 0.0326087 0.0168881 0.0137931
141 0 1 0 275 79 0 0 0
142 0 1 0 296 92 0 0 0
143 0 1 0 274 82 0 0 0
144 0 1 0 280 96 0 0 0
145 0 1 2 268 88 0.0227273 0.0130233 0.011236
146 0 1 0 239 103 0 0 0
147 0 1 1 274 104 0.00961538 0.0059239 0.00529101
148 0 1 1 235 101 0.00990099 0.00649091 0.00595238
149 0 1 0 197 93 0 0 0
150 0 1 1 192 88 0.0113636 0.00769322 0.00714286
151 0 1 1 224 76 0.0131579 0.00766424 0.00666667
152 0 1 0 217 77 0 0 0
153 0 1 0 228 82 0 0 0
154 0 1 0 221 80 0 0 0
155 0 1 0 230 82 0 0 0
156 0 1 1 256 84 0.0119048 0.00681931 0.00588235
157 0 1 0 287 85 0 0 0
158 0 1 0 323 83 0 0 0
159 0 1 0 319 78 0 0 0
160 0 1 2 342 86 0.0232558 0.0116619 0.00934579
