#frame chA chB nCorr nA nB MNR GNR DICE
56 0 1 0 567 298 0 0 0
57 0 1 0 527 279 0 0 0
58 0 1 0 496 269 0 0 0
59 0 1 0 460 244 0 0 0
60 0 1 21 432 225 0.0933333 0.0673575 0.0639269
61 0 1 22 410 220 0.1 0.073252 0.0698413
62 0 1 24 399 221 0.108597 0.0808218 0.0774194
63 0 1 24 358 193 0.124352 0.0913043 0.0871143
64 0 1 21 337 176 0.119318 0.0862279 0.0818713
65 0 1 20 280 163 0.122699 0.0936175 0.0902935
66 0 1 18 251 147 0.122449 0.0937081 0.0904523
67 0 1 21 232 151 0.139073 0.112198 0.109661
68 0 1 19 200 138 0.137681 0.114367 0.112426
69 0 1 16 176 153 0.104575 0.097503 0.0972644
70 0 1 15 162 186 0.0925926 0.0864126 0.0862069
71 0 1 17 152 179 0.111842 0.103062 0.102719
72 0 1 13 153 171 0.0849673 0.080371 0.0802469
73 0 1 19 196 213 0.0969388 0.0929899 0.0929095
74 0 1 22 188 209 0.117021 0.110987 0.110831
75 0 1 21 169 174 0.12426 0.122462 0.122449
76 0 1 27 224 219 0.123288 0.121904 0.121896
77 0 1 29 219 212 0.136792 0.134589 0.134571
78 0 1 30 211 205 0.146341 0.144246 0.144231
79 0 1 24 197 205 0.121827 0.119427 0.119403
80 0 1 23 204 192 0.119792 0.116215 0.116162
81 0 1 33 199 208 0.165829 0.162202 0.162162
82 0 1 40 216 218 0.185185 0.184334 0.184332
83 0 1 26 206 202 0.128713 0.127457 0.127451
84 0 1 37 230 223 0.165919 0.163375 0.163355
85 0 1 36 227 198 0.181818 0.169808 0.169412
86 0 1 24 201 184 0.130435 0.124797 0.124675
87 0 1 38 224 203 0.187192 0.178202 0.177986
88 0 1 28 211 192 0.145833 0.139113 0.138958
89 0 1 23 197 182 0.126374 0.121467 0.121372
90 0 1 28 198 193 0.145078 0.143234 0.143223
91 0 1 21 186 188 0.112903 0.112301 0.112299
92 0 1 25 171 178 0.146199 0.143295 0.143266
93 0 1 25 175 172 0.145349 0.144098 0.144092
94 0 1 9 175 159 0.0566038 0.0539542 0.0538922
95 0 1 9 148 147 0.0612245 0.0610173 0.061017
96 0 1 14 150 157 0.0933333 0.0912289 0.0912052
97 0 1 19 178 151 0.125828 0.115892 0.115502
98 0 1 22 210 167 0.131737 0.117478 0.116711
99 0 1 20 203 172 0.116279 0.107033 0.106667
100 0 1 29 223 207 0.140097 0.134977 0.134884
101 0 1 39 243 230 0.169565 0.164967 0.164905
102 0 1 38 233 233 0.16309 0.16309 0.16309
103 0 1 34 231 215 0.15814 0.152565 0.152466
104 0 1 34 213 211 0.161137 0.160379 0.160377
105 0 1 43 273 254 0.169291 0.163294 0.163188
106 0 1 36 246 235 0.153191 0.149727 0.149688
107 0 1 31 246 221 0.140271 0.132953 0.132762
108 0 1 31 257 214 0.14486 0.132187 0.131635
109 0 1 28 227 224 0.125 0.124171 0.124169
110 0 1 40 314 261 0.153257 0.139725 0.13913
111 0 1 41 307 256 0.160156 0.14625 0.145648
112 0 1 56 341 275 0.203636 0.182871 0.181818
113 0 1 61 327 284 0.214789 0.200169 0.199673
114 0 1 50 312 245 0.204082 0.180846 0.179533
115 0 1 38 276 220 0.172727 0.154212 0.153226
116 0 1 37 278 210 0.17619 0.153133 0.151639
117 0 1 31 239 190 0.163158 0.145474 0.144522
118 0 1 25 190 160 0.15625 0.143385 0.142857
119 0 1 19 166 152 0.125 0.119613 0.119497
120 0 1 11 146 122 0.0901639 0.0824207 0.0820896
121 0 1 14 142 116 0.12069 0.109082 0.108527
122 0 1 12 150 98 0.122449 0.0989743 0.0967742
123 0 1 14 148 103 0.135922 0.113391 0.111554
124 0 1 10 158 106 0.0943396 0.0772714 0.0757576
125 0 1 21 186 118 0.177966 0.14175 0.138158
126 0 1 26 240 156 0.166667 0.134371 0.131313
127 0 1 29 263 187 0.15508 0.130767 0.128889
