#frame chA chB nCorr nA nB MNR GNR DICE
148 0 1 0 68 371 0 0 0
149 0 1 0 76 265 0 0 0
150 0 1 0 82 329 0 0 0
151 0 1 0 84 290 0 0 0
152 0 1 2 103 270 0.0194175 0.011993 0.0107239
153 0 1 0 17 40 0 0 0
154 0 1 1 86 138 0.0116279 0.00917934 0.00892857
155 0 1 1 78 145 0.0128205 0.00940305 0.00896861
156 0 1 0 74 78 0 0 0
157 0 1 3 118 220 0.0254237 0.0186195 0.0177515
158 0 1 2 110 224 0.0181818 0.0127412 0.011976
159 0 1 2 107 203 0.0186916 0.0135703 0.0129032
160 0 1 0 100 180 0 0 0
161 0 1 7 96 160 0.0729167 0.056481 0.0546875
162 0 1 1 90 146 0.0111111 0.00872373 0.00847458
163 0 1 1 68 118 0.0147059 0.0111636 0.0107527
164 0 1 2 85 166 0.0235294 0.0168371 0.0159363
165 0 1 1 76 142 0.0131579 0.00962607 0.00917431
166 0 1 2 81 137 0.0246914 0.0189857 0.0183486
167 0 1 0 57 112 0 0 0
168 0 1 1 71 102 0.0140845 0.0117509 0.0115607
169 0 1 0 39 71 0 0 0
170 0 1 0 40 84 0 0 0
171 0 1 0 45 75 0 0 0
172 0 1 0 40 70 0 0 0
173 0 1 0 71 106 0 0 0
174 0 1 0 78 107 0 0 0
175 0 1 0 67 82 0 0 0
176 0 1 2 116 123 0.0172414 0.0167436 0.0167364
177 0 1 0 101 110 0 0 0
178 0 1 3 90 100 0.0333333 0.0316228 0.0315789
179 0 1 5 134 169 0.0373134 0.0332257 0.0330033
180 0 1 6 122 154 0.0491803 0.0437735 0.0434783
181 0 1 5 116 139 0.0431034 0.0393762 0.0392157
182 0 1 3 117 125 0.025641 0.0248069 0.0247934
183 0 1 2 115 110 0.0181818 0.0177822 0.0177778
184 0 1 4 169 174 0.0236686 0.0233261 0.0233236
185 0 1 3 158 158 0.0189873 0.0189873 0.0189873
186 0 1 4 149 138 0.0289855 0.0278951 0.0278746
187 0 1 3 144 131 0.0229008 0.0218426 0.0218182
188 0 1 3 186 203 0.016129 0.0154389 0.0154242
189 0 1 3 179 184 0.0167598 0.0165305 0.0165289
