#frame chA chB nCorr nA nB MNR GNR DICE
142 0 1 0 215 66 0 0 0
143 0 1 0 180 65 0 0 0
144 0 1 0 192 66 0 0 0
145 0 1 0 183 65 0 0 0
146 0 1 3 196 86 0.0348837 0.023107 0.0212766
147 0 1 1 208 98 0.0102041 0.00700415 0.00653595
148 0 1 1 92 47 0.0212766 0.0152075 0.0143885
149 0 1 4 166 104 0.0384615 0.0304431 0.0296296
150 0 1 2 163 93 0.0215054 0.0162441 0.015625
151 0 1 2 193 142 0.0140845 0.0120811 0.0119403
152 0 1 3 171 125 0.024 0.0205196 0.0202703
153 0 1 0 65 48 0 0 0
154 0 1 2 175 158 0.0126582 0.0120277 0.012012
155 0 1 2 164 156 0.0128205 0.0125039 0.0125
156 0 1 1 97 115 0.0103093 0.00946815 0.00943396
157 0 1 2 190 206 0.0105263 0.0101093 0.010101
158 0 1 7 193 196 0.0362694 0.0359908 0.0359897
159 0 1 5 179 185 0.027933 0.0274763 0.0274725
160 0 1 8 172 185 0.0465116 0.0448477 0.0448179
161 0 1 14 152 168 0.0921053 0.0876096 0.0875
162 0 1 15 211 244 0.0710901 0.0661082 0.0659341
163 0 1 8 158 201 0.0506329 0.0448914 0.0445682
164 0 1 9 178 221 0.0505618 0.0453771 0.0451128
165 0 1 8 156 208 0.0512821 0.0444116 0.043956
166 0 1 9 118 126 0.0762712 0.0738102 0.0737705
167 0 1 6 105 109 0.0571429 0.0560846 0.0560748
168 0 1 10 83 121 0.120482 0.0997857 0.0980392
169 0 1 7 81 100 0.0864198 0.0777778 0.0773481
170 0 1 2 75 109 0.0266667 0.0221201 0.0217391
171 0 1 4 92 117 0.0434783 0.0385543 0.0382775
172 0 1 2 77 103 0.025974 0.0224577 0.0222222
173 0 1 3 91 151 0.032967 0.0255925 0.0247934
174 0 1 8 80 131 0.1 0.0781465 0.0758294
175 0 1 7 78 130 0.0897436 0.0695151 0.0673077
176 0 1 10 105 187 0.0952381 0.0713649 0.0684932
177 0 1 11 94 169 0.117021 0.0872741 0.0836502
178 0 1 8 95 154 0.0842105 0.0661406 0.064257
179 0 1 7 107 158 0.0654206 0.0538366 0.0528302
180 0 1 10 129 181 0.0775194 0.0654434 0.0645161
181 0 1 10 120 163 0.0833333 0.0715016 0.0706714
182 0 1 10 104 169 0.0961538 0.0754293 0.0732601
183 0 1 5 98 144 0.0510204 0.0420897 0.0413223
184 0 1 6 115 172 0.0521739 0.0426617 0.0418118
185 0 1 7 117 148 0.0598291 0.0531954 0.0528302
186 0 1 5 105 140 0.047619 0.0412393 0.0408163
187 0 1 3 134 192 0.0223881 0.0187033 0.0184049
188 0 1 1 125 167 0.008 0.00692129 0.00684932
189 0 1 1 106 165 0.00943396 0.00756145 0.00738007
190 0 1 2 93 148 0.0215054 0.0170474 0.0165975
191 0 1 3 153 197 0.0196078 0.0172799 0.0171429
192 0 1 3 145 178 0.0206897 0.0186736 0.0185759
193 0 1 3 129 168 0.0232558 0.0203785 0.020202
194 0 1 4 117 148 0.034188 0.0303974 0.0301887
195 0 1 5 152 166 0.0328947 0.0314771 0.0314465
196 0 1 7 138 145 0.0507246 0.0494851 0.04947
