#frame chA chB nCorr nA nB MNR GNR DICE
13 0 1 0 383 259 0 0 0
14 0 1 0 400 260 0 0 0
15 0 1 0 392 263 0 0 0
16 0 1 0 374 259 0 0 0
17 0 1 46 365 259 0.177606 0.14961 0.147436
18 0 1 71 379 252 0.281746 0.229741 0.22504
19 0 1 75 354 248 0.302419 0.253124 0.249169
20 0 1 89 400 256 0.347656 0.278125 0.271341
21 0 1 82 395 244 0.336066 0.264132 0.256651
22 0 1 89 404 243 0.366255 0.284051 0.275116
23 0 1 83 395 250 0.332 0.264125 0.257364
24 0 1 78 395 227 0.343612 0.260485 0.250804
25 0 1 72 412 219 0.328767 0.239697 0.228209
26 0 1 88 401 241 0.365145 0.283075 0.274143
27 0 1 81 413 261 0.310345 0.246712 0.240356
28 0 1 91 420 257 0.354086 0.276981 0.268833
29 0 1 92 410 254 0.362205 0.285088 0.277108
30 0 1 93 418 260 0.357692 0.282103 0.274336
31 0 1 90 424 255 0.352941 0.273709 0.265096
32 0 1 87 413 251 0.346614 0.270214 0.262048
33 0 1 93 421 240 0.3875 0.292574 0.281392
34 0 1 94 409 250 0.376 0.293965 0.285281
35 0 1 93 427 239 0.389121 0.291119 0.279279
36 0 1 89 422 244 0.364754 0.277357 0.267267
37 0 1 82 417 233 0.351931 0.263068 0.252308
38 0 1 89 414 233 0.381974 0.286558 0.275116
39 0 1 85 428 242 0.35124 0.264113 0.253731
40 0 1 92 409 240 0.383333 0.293644 0.283513
41 0 1 83 414 217 0.382488 0.276916 0.263074
42 0 1 86 393 218 0.394495 0.293815 0.281506
43 0 1 79 406 218 0.362385 0.265544 0.253205
44 0 1 88 401 214 0.411215 0.300403 0.286179
45 0 1 89 426 238 0.37395 0.27951 0.268072
46 0 1 81 430 233 0.347639 0.255901 0.244344
47 0 1 76 448 255 0.298039 0.224856 0.216216
48 0 1 86 447 229 0.375546 0.268799 0.254438
49 0 1 89 435 230 0.386957 0.281372 0.267669
50 0 1 91 420 227 0.400881 0.294716 0.281298
51 0 1 87 431 217 0.400922 0.284479 0.268519
52 0 1 81 414 216 0.375 0.270868 0.257143
53 0 1 102 465 270 0.377778 0.287867 0.277551
54 0 1 99 457 264 0.375 0.28502 0.274619
55 0 1 100 463 259 0.3861 0.288775 0.277008
56 0 1 99 464 268 0.369403 0.280743 0.270492
57 0 1 105 429 260 0.403846 0.314394 0.30479
58 0 1 109 436 256 0.425781 0.32626 0.315029
59 0 1 111 431 258 0.430233 0.33287 0.322206
60 0 1 105 425 241 0.435685 0.328085 0.315315
61 0 1 101 414 227 0.444934 0.329464 0.315133
62 0 1 116 410 239 0.485356 0.370567 0.357473
63 0 1 118 396 246 0.479675 0.378065 0.367601
64 0 1 118 394 252 0.468254 0.374484 0.365325
65 0 1 104 402 237 0.438819 0.336935 0.325509
66 0 1 108 378 237 0.455696 0.360831 0.35122
67 0 1 112 508 301 0.372093 0.28642 0.276885
68 0 1 99 483 296 0.334459 0.261828 0.254172
69 0 1 98 490 305 0.321311 0.2535 0.246541
70 0 1 113 474 307 0.368078 0.296224 0.289373
71 0 1 127 485 287 0.442509 0.340402 0.329016
72 0 1 124 453 281 0.441281 0.347552 0.337875
73 0 1 126 461 290 0.434483 0.344605 0.335553
74 0 1 113 449 275 0.410909 0.32158 0.312155
75 0 1 109 446 268 0.406716 0.315277 0.305322
76 0 1 128 448 285 0.449123 0.358219 0.34925
77 0 1 112 440 261 0.429119 0.3305 0.319544
78 0 1 146 460 287 0.508711 0.401821 0.390897
79 0 1 115 429 272 0.422794 0.336655 0.328103
80 0 1 134 443 286 0.468531 0.376461 0.367627
81 0 1 149 446 306 0.486928 0.403328 0.396277
82 0 1 112 423 258 0.434109 0.33903 0.328928
83 0 1 141 428 278 0.507194 0.408766 0.399433
84 0 1 130 443 280 0.464286 0.369116 0.359613
85 0 1 130 435 271 0.479705 0.378629 0.368272
86 0 1 132 417 284 0.464789 0.383572 0.376605
87 0 1 112 410 271 0.413284 0.336002 0.328928
88 0 1 114 406 261 0.436782 0.350204 0.341829
89 0 1 118 414 251 0.47012 0.366054 0.354887
90 0 1 124 472 315 0.393651 0.321585 0.315121
91 0 1 121 454 319 0.37931 0.317952 0.313066
92 0 1 114 448 320 0.35625 0.301086 0.296875
93 0 1 137 461 348 0.393678 0.342043 0.33869
94 0 1 121 455 289 0.418685 0.33368 0.325269
95 0 1 112 438 306 0.366013 0.305929 0.301075
96 0 1 120 445 306 0.392157 0.325192 0.319574
97 0 1 136 441 297 0.457912 0.375787 0.368564
98 0 1 127 437 295 0.430508 0.353714 0.346995
99 0 1 130 438 287 0.452962 0.366662 0.358621
100 0 1 129 445 304 0.424342 0.35073 0.344459
101 0 1 116 420 291 0.398625 0.331808 0.326301
102 0 1 139 424 300 0.463333 0.389737 0.383978
103 0 1 129 431 279 0.462366 0.372005 0.36338
104 0 1 118 426 262 0.450382 0.353205 0.343023
105 0 1 130 410 290 0.448276 0.37701 0.371429
106 0 1 119 411 285 0.417544 0.347699 0.341954
107 0 1 127 386 271 0.468635 0.392668 0.386606
108 0 1 122 482 314 0.388535 0.313597 0.306533
109 0 1 120 473 324 0.37037 0.306534 0.301129
110 0 1 101 450 323 0.312694 0.264919 0.26132
111 0 1 120 461 296 0.405405 0.324852 0.317041
112 0 1 125 450 305 0.409836 0.337407 0.331126
113 0 1 115 460 305 0.377049 0.307022 0.300654
114 0 1 127 443 314 0.404459 0.340516 0.335535
115 0 1 124 448 290 0.427586 0.34402 0.336043
116 0 1 131 443 304 0.430921 0.356971 0.350736
117 0 1 123 432 298 0.412752 0.342811 0.336986
118 0 1 140 447 304 0.460526 0.379785 0.372836
119 0 1 131 433 285 0.459649 0.372911 0.364902
120 0 1 127 432 303 0.419142 0.351027 0.345578
121 0 1 129 483 320 0.403125 0.328126 0.321295
122 0 1 137 493 338 0.405325 0.335613 0.329723
123 0 1 128 460 315 0.406349 0.33626 0.330323
124 0 1 125 475 302 0.413907 0.330035 0.32175
125 0 1 125 465 308 0.405844 0.3303 0.323415
126 0 1 141 503 341 0.41349 0.340454 0.334123
127 0 1 142 476 345 0.411594 0.350409 0.34592
128 0 1 134 488 348 0.385057 0.325166 0.320574
129 0 1 133 495 319 0.416928 0.334698 0.326781
130 0 1 147 482 325 0.452308 0.371409 0.364312
131 0 1 139 479 332 0.418675 0.34856 0.342787
132 0 1 151 468 329 0.458967 0.384819 0.378921
133 0 1 158 472 333 0.474474 0.398533 0.392547
134 0 1 144 479 304 0.473684 0.377362 0.367816
135 0 1 130 444 317 0.410095 0.346515 0.341656
136 0 1 154 503 368 0.418478 0.357942 0.353617
137 0 1 128 503 336 0.380952 0.311355 0.305125
138 0 1 135 499 347 0.389049 0.324428 0.319149
139 0 1 145 500 328 0.442073 0.358052 0.350242
140 0 1 129 485 321 0.401869 0.326939 0.320099
141 0 1 129 471 333 0.387387 0.32573 0.320896
142 0 1 141 482 329 0.428571 0.354077 0.347719
143 0 1 141 479 321 0.439252 0.359583 0.3525
144 0 1 156 464 339 0.460177 0.393338 0.388543
145 0 1 162 467 313 0.517572 0.423725 0.415385
146 0 1 143 460 323 0.442724 0.370985 0.365262
147 0 1 130 452 297 0.43771 0.35481 0.347129
148 0 1 158 546 354 0.446328 0.359384 0.351111
149 0 1 135 520 343 0.393586 0.319658 0.312862
150 0 1 125 495 342 0.365497 0.303805 0.298686
151 0 1 134 481 336 0.39881 0.333321 0.328029
152 0 1 132 491 327 0.40367 0.329427 0.322738
153 0 1 143 483 332 0.430723 0.357103 0.35092
154 0 1 137 475 327 0.41896 0.347616 0.341646
155 0 1 123 454 319 0.38558 0.323208 0.318241
156 0 1 122 496 353 0.345609 0.291562 0.287397
157 0 1 136 476 342 0.397661 0.337072 0.332518
158 0 1 132 492 354 0.372881 0.316293 0.312057
159 0 1 125 475 330 0.378788 0.315723 0.310559
160 0 1 134 480 345 0.388406 0.329287 0.324848
161 0 1 126 460 328 0.384146 0.32438 0.319797
162 0 1 154 498 376 0.409574 0.355887 0.352403
163 0 1 110 487 356 0.308989 0.264182 0.260973
164 0 1 136 491 363 0.374656 0.32214 0.318501
165 0 1 118 466 331 0.356495 0.300452 0.29611
166 0 1 133 512 399 0.333333 0.294259 0.291987
167 0 1 139 496 366 0.379781 0.326237 0.322506
168 0 1 122 501 374 0.326203 0.281842 0.278857
169 0 1 139 510 361 0.385042 0.323949 0.319173
170 0 1 142 490 384 0.369792 0.327359 0.324943
171 0 1 137 482 354 0.387006 0.331662 0.327751
172 0 1 138 484 399 0.345865 0.314029 0.312571
173 0 1 148 516 411 0.360097 0.321378 0.31931
174 0 1 132 505 390 0.338462 0.297438 0.294972
175 0 1 139 486 387 0.359173 0.32051 0.318442
176 0 1 139 486 381 0.364829 0.323024 0.320646
177 0 1 156 481 381 0.409449 0.364409 0.361949
178 0 1 130 473 352 0.369318 0.318597 0.315152
179 0 1 132 525 374 0.352941 0.297892 0.29366
180 0 1 147 518 402 0.365672 0.322136 0.319565
181 0 1 128 517 392 0.326531 0.284329 0.281628
182 0 1 138 511 396 0.348485 0.306776 0.3043
183 0 1 133 515 378 0.351852 0.301441 0.297872
184 0 1 128 471 369 0.346883 0.307034 0.304762
185 0 1 155 479 389 0.398458 0.359078 0.357143
