#frame chA chB nCorr nA nB MNR GNR DICE
207 0 1 0 155 301 0 0 0
208 0 1 0 172 349 0 0 0
209 0 1 0 154 345 0 0 0
210 0 1 0 159 342 0 0 0
211 0 1 2 143 336 0.013986 0.00912415 0.00835073
212 0 1 4 142 324 0.028169 0.0186485 0.0171674
213 0 1 7 122 316 0.057377 0.0356512 0.0319635
214 0 1 9 195 510 0.0461538 0.0285391 0.0255319
215 0 1 15 203 493 0.0738916 0.0474154 0.0431034
216 0 1 10 207 503 0.0483092 0.0309907 0.028169
217 0 1 12 193 495 0.0621762 0.038824 0.0348837
218 0 1 14 193 476 0.0725389 0.0461898 0.0418535
219 0 1 17 190 471 0.0894737 0.0568279 0.0514372
220 0 1 22 175 468 0.125714 0.0768742 0.0684292
221 0 1 19 181 440 0.104972 0.0673268 0.0611916
222 0 1 17 182 439 0.0934066 0.0601424 0.0547504
223 0 1 19 173 438 0.109827 0.0690229 0.0621931
224 0 1 25 166 416 0.150602 0.0951348 0.0859107
225 0 1 18 159 416 0.113208 0.0699886 0.0626087
226 0 1 24 155 419 0.154839 0.0941756 0.0836237
227 0 1 19 147 415 0.129252 0.0769256 0.0676157
228 0 1 15 145 396 0.103448 0.0625979 0.0554529
229 0 1 22 137 400 0.160584 0.0939793 0.0819367
230 0 1 16 139 380 0.115108 0.0696179 0.061657
231 0 1 20 134 375 0.149254 0.08922 0.0785855
232 0 1 14 127 360 0.110236 0.0654749 0.0574949
233 0 1 16 126 379 0.126984 0.0732175 0.0633663
234 0 1 13 125 349 0.104 0.0622409 0.0548523
235 0 1 8 226 740 0.0353982 0.0195623 0.0165631
236 0 1 7 220 735 0.0318182 0.0174078 0.0146597
237 0 1 6 226 695 0.0265487 0.0151393 0.0130293
238 0 1 11 211 660 0.0521327 0.0294767 0.0252583
239 0 1 13 202 649 0.0643564 0.0359042 0.0305523
240 0 1 15 203 672 0.0738916 0.0406124 0.0342857
241 0 1 22 214 658 0.102804 0.0586277 0.0504587
242 0 1 25 205 633 0.121951 0.0694003 0.0596659
243 0 1 21 217 640 0.0967742 0.0563507 0.0490082
244 0 1 22 211 636 0.104265 0.0600555 0.0519481
245 0 1 21 211 611 0.0995261 0.0584867 0.0510949
246 0 1 19 209 609 0.0909091 0.0532564 0.0464548
247 0 1 20 199 613 0.100503 0.0572629 0.0492611
248 0 1 23 200 605 0.115 0.0661203 0.0571429
249 0 1 18 198 584 0.0909091 0.0529338 0.0460358
250 0 1 21 199 599 0.105528 0.0608246 0.0526316
251 0 1 15 202 587 0.0742574 0.0435609 0.0380228
252 0 1 21 208 596 0.100962 0.0596437 0.0522388
253 0 1 16 198 584 0.0808081 0.0470523 0.0409207
254 0 1 20 201 582 0.0995025 0.058475 0.0510856
255 0 1 21 189 571 0.111111 0.0639249 0.0552632
256 0 1 18 182 544 0.0989011 0.0572054 0.0495868
257 0 1 20 177 533 0.112994 0.0651148 0.056338
258 0 1 18 169 500 0.106509 0.0619219 0.0538117
259 0 1 17 174 471 0.0977011 0.0593832 0.0527132
260 0 1 20 160 475 0.125 0.0725476 0.0629921
261 0 1 13 157 471 0.0828025 0.0478061 0.0414013
262 0 1 16 161 466 0.0993789 0.0584136 0.0510367
263 0 1 12 164 455 0.0731707 0.0439292 0.0387722
264 0 1 10 139 440 0.0719424 0.0404358 0.0345423
265 0 1 12 146 438 0.0821918 0.0474534 0.0410959
266 0 1 8 138 413 0.057971 0.0335101 0.0290381
267 0 1 13 134 412 0.0970149 0.0553277 0.047619
268 0 1 15 206 701 0.0728155 0.0394729 0.0330761
269 0 1 9 193 672 0.0466321 0.0249907 0.0208092
270 0 1 12 184 658 0.0652174 0.0344873 0.0285036
271 0 1 13 189 654 0.0687831 0.0369763 0.0308422
272 0 1 13 178 625 0.0730337 0.0389756 0.0323786
273 0 1 11 176 595 0.0625 0.0339921 0.0285344
274 0 1 9 172 564 0.0523256 0.0288961 0.0244565
275 0 1 9 175 555 0.0514286 0.0288787 0.0246575
276 0 1 17 178 545 0.0955056 0.0545809 0.0470263
277 0 1 16 176 543 0.0909091 0.0517564 0.0445063
278 0 1 15 174 522 0.0862069 0.0497716 0.0431034
279 0 1 20 178 534 0.11236 0.0648708 0.0561798
280 0 1 19 163 527 0.116564 0.0648268 0.0550725
281 0 1 16 165 505 0.0969697 0.0554284 0.0477612
282 0 1 20 148 484 0.135135 0.0747268 0.0632911
283 0 1 19 144 448 0.131944 0.0748055 0.0641892
284 0 1 20 181 571 0.110497 0.0622118 0.0531915
285 0 1 15 163 529 0.0920245 0.0510822 0.0433526
286 0 1 11 151 440 0.0728477 0.0426754 0.037225
287 0 1 15 162 501 0.0925926 0.052652 0.0452489
288 0 1 16 150 471 0.106667 0.0601955 0.0515298
289 0 1 20 146 462 0.136986 0.0770074 0.0657895
290 0 1 17 130 406 0.130769 0.073997 0.0634328
291 0 1 15 153 492 0.0980392 0.0546718 0.0465116
292 0 1 19 134 461 0.141791 0.0764453 0.0638655
293 0 1 20 141 446 0.141844 0.0797541 0.0681431
294 0 1 17 129 413 0.131783 0.0736511 0.0627306
295 0 1 16 121 389 0.132231 0.0737484 0.0627451
296 0 1 19 135 419 0.140741 0.0798877 0.0685921
297 0 1 19 130 406 0.146154 0.0827026 0.0708955
298 0 1 23 123 396 0.186992 0.104214 0.088632
299 0 1 20 117 395 0.17094 0.0930333 0.078125
300 0 1 19 121 370 0.157025 0.0897966 0.0773931
301 0 1 19 119 406 0.159664 0.0864405 0.072381
302 0 1 18 124 410 0.145161 0.0798307 0.0674157
303 0 1 22 106 381 0.207547 0.109473 0.0903491
304 0 1 21 113 378 0.185841 0.101609 0.0855397
305 0 1 19 109 370 0.174312 0.0946105 0.0793319
306 0 1 22 106 371 0.207547 0.110939 0.0922432
307 0 1 21 106 365 0.198113 0.106763 0.089172
308 0 1 19 109 357 0.174312 0.0963177 0.0815451
309 0 1 23 104 416 0.221154 0.110577 0.0884615
310 0 1 22 108 400 0.203704 0.105848 0.0866142
311 0 1 24 110 396 0.218182 0.114992 0.0948617
312 0 1 19 99 386 0.191919 0.0971946 0.0783505
313 0 1 22 108 375 0.203704 0.109319 0.0910973
314 0 1 22 107 371 0.205607 0.110419 0.0920502
315 0 1 21 105 370 0.2 0.106543 0.0884211
316 0 1 23 104 351 0.221154 0.120381 0.101099
317 0 1 23 102 359 0.22549 0.120193 0.0997831
318 0 1 22 107 350 0.205607 0.113683 0.0962801
319 0 1 20 99 350 0.20202 0.107443 0.0890869
320 0 1 24 98 350 0.244898 0.129588 0.107143
321 0 1 21 97 343 0.216495 0.115129 0.0954545
322 0 1 21 94 383 0.223404 0.110677 0.0880503
323 0 1 21 97 378 0.216495 0.10967 0.0884211
324 0 1 22 97 375 0.226804 0.115351 0.0932203
325 0 1 22 96 369 0.229167 0.116889 0.0946237
326 0 1 22 96 370 0.229167 0.116731 0.0944206
327 0 1 21 95 356 0.221053 0.114191 0.0931264
328 0 1 23 94 363 0.244681 0.124512 0.100656
329 0 1 20 94 361 0.212766 0.108571 0.0879121
330 0 1 24 86 370 0.27907 0.134543 0.105263
331 0 1 25 95 367 0.263158 0.133889 0.108225
332 0 1 24 87 364 0.275862 0.134866 0.10643
333 0 1 26 93 362 0.27957 0.141703 0.114286
334 0 1 28 88 348 0.318182 0.160003 0.12844
335 0 1 24 88 341 0.272727 0.138546 0.111888
336 0 1 20 90 353 0.222222 0.112207 0.0902935
337 0 1 21 89 337 0.235955 0.121258 0.0985916
338 0 1 19 86 342 0.22093 0.110788 0.088785
339 0 1 16 82 333 0.195122 0.0968258 0.0771084
340 0 1 19 88 363 0.215909 0.106306 0.0842572
341 0 1 17 87 357 0.195402 0.0964618 0.0765766
342 0 1 19 86 348 0.22093 0.109828 0.0875576
343 0 1 22 84 355 0.261905 0.1274 0.100228
344 0 1 19 86 348 0.22093 0.109828 0.0875576
345 0 1 18 79 362 0.227848 0.10644 0.0816327
346 0 1 15 77 348 0.194805 0.0916339 0.0705882
347 0 1 19 80 343 0.2375 0.1147 0.0898345
348 0 1 20 75 346 0.266667 0.124154 0.0950119
349 0 1 13 77 333 0.168831 0.081185 0.0634146
350 0 1 13 78 332 0.166667 0.0807843 0.0634146
351 0 1 9 74 336 0.121622 0.0570765 0.0439024
352 0 1 11 77 328 0.142857 0.0692166 0.054321
353 0 1 13 71 329 0.183099 0.0850582 0.065
354 0 1 13 72 326 0.180556 0.0848532 0.0653266
355 0 1 10 73 303 0.136986 0.0672384 0.0531915
356 0 1 11 82 323 0.134146 0.0675903 0.054321
357 0 1 13 74 331 0.175676 0.0830641 0.0641975
358 0 1 16 76 319 0.210526 0.102759 0.0810127
359 0 1 11 70 319 0.157143 0.0736119 0.0565553
360 0 1 12 72 306 0.166667 0.0808452 0.0634921
361 0 1 12 69 322 0.173913 0.0805061 0.0613811
362 0 1 13 70 316 0.185714 0.0874079 0.0673575
363 0 1 11 68 320 0.161765 0.0745698 0.056701
364 0 1 7 65 317 0.107692 0.0487654 0.0366492
365 0 1 10 69 303 0.144928 0.0691599 0.0537634
366 0 1 11 67 310 0.164179 0.0763263 0.0583554
367 0 1 8 68 308 0.117647 0.055279 0.0425532
368 0 1 8 66 314 0.121212 0.0555716 0.0421053
369 0 1 13 61 313 0.213115 0.0940819 0.0695187
370 0 1 12 58 298 0.206897 0.0912765 0.0674157
371 0 1 13 59 308 0.220339 0.0964366 0.0708447
372 0 1 13 65 291 0.2 0.0945236 0.0730337
373 0 1 13 61 311 0.213115 0.094384 0.0698925
374 0 1 12 55 291 0.218182 0.0948535 0.0693642
375 0 1 16 62 295 0.258065 0.118308 0.0896359
376 0 1 15 57 295 0.263158 0.115676 0.0852273
377 0 1 14 59 293 0.237288 0.10648 0.0795455
378 0 1 15 54 294 0.277778 0.119048 0.0862069
379 0 1 14 57 286 0.245614 0.10965 0.0816327
380 0 1 9 53 290 0.169811 0.0725948 0.0524781
381 0 1 10 60 280 0.166667 0.0771517 0.0588235
382 0 1 10 57 284 0.175439 0.0785965 0.058651
383 0 1 7 53 271 0.132075 0.0584084 0.0432099
384 0 1 7 58 289 0.12069 0.0540674 0.0403458
385 0 1 7 54 285 0.12963 0.0564259 0.0412979
386 0 1 9 55 299 0.163636 0.070182 0.0508475
387 0 1 9 58 285 0.155172 0.0700013 0.0524781
388 0 1 10 56 282 0.178571 0.0795759 0.0591716
389 0 1 9 62 273 0.145161 0.0691776 0.0537313
390 0 1 8 65 275 0.123077 0.0598366 0.0470588
391 0 1 11 63 285 0.174603 0.0820918 0.0632184
392 0 1 6 56 280 0.107143 0.0479157 0.0357143
393 0 1 4 58 269 0.0689655 0.0320236 0.0244648
394 0 1 7 59 280 0.118644 0.0544619 0.0412979
395 0 1 4 57 273 0.0701754 0.0320657 0.0242424
396 0 1 3 62 267 0.0483871 0.0233168 0.0182371
397 0 1 6 57 266 0.105263 0.0487274 0.0371517
