#frame chA chB nCorr nA nB MNR GNR DICE
142 0 1 0 13 140 0 0 0
143 0 1 0 6 105 0 0 0
144 0 1 0 7 98 0 0 0
145 0 1 0 6 94 0 0 0
146 0 1 0 7 90 0 0 0
147 0 1 0 10 83 0 0 0
148 0 1 0 10 62 0 0 0
149 0 1 0 30 116 0 0 0
150 0 1 0 31 116 0 0 0
151 0 1 0 22 82 0 0 0
152 0 1 0 17 74 0 0 0
153 0 1 0 5 42 0 0 0
154 0 1 0 34 112 0 0 0
155 0 1 0 29 87 0 0 0
156 0 1 0 24 60 0 0 0
157 0 1 0 24 49 0 0 0
158 0 1 0 16 46 0 0 0
159 0 1 0 74 241 0 0 0
160 0 1 0 73 212 0 0 0
161 0 1 1 76 219 0.0131579 0.00775124 0.00677966
162 0 1 0 60 193 0 0 0
163 0 1 6 62 166 0.0967742 0.0591427 0.0526316
164 0 1 1 38 130 0.0263158 0.0142278 0.0119048
165 0 1 3 42 129 0.0714286 0.040757 0.0350877
166 0 1 1 32 106 0.03125 0.0171701 0.0144928
167 0 1 0 19 61 0 0 0
168 0 1 0 28 123 0 0 0
169 0 1 0 20 88 0 0 0
170 0 1 0 20 84 0 0 0
171 0 1 0 14 73 0 0 0
172 0 1 0 44 118 0 0 0
173 0 1 0 43 103 0 0 0
174 0 1 0 35 79 0 0 0
175 0 1 0 51 150 0 0 0
176 0 1 1 47 113 0.0212766 0.0137218 0.0125
177 0 1 0 46 98 0 0 0
178 0 1 0 49 80 0 0 0
179 0 1 0 79 158 0 0 0
180 0 1 0 78 120 0 0 0
181 0 1 0 69 109 0 0 0
182 0 1 1 69 103 0.0144928 0.011862 0.0116279
183 0 1 0 66 90 0 0 0
184 0 1 0 121 150 0 0 0
185 0 1 1 113 125 0.00884956 0.00841406 0.00840336
186 0 1 0 104 125 0 0 0
187 0 1 0 101 126 0 0 0
188 0 1 2 102 94 0.0212766 0.0204252 0.0204082
189 0 1 1 97 89 0.011236 0.0107626 0.0107527
190 0 1 1 82 89 0.0121951 0.0117057 0.0116959
191 0 1 1 140 219 0.00714286 0.00571102 0.00557103
192 0 1 2 144 202 0.0138889 0.0117266 0.0115607
193 0 1 2 144 187 0.0138889 0.0121879 0.0120846
194 0 1 2 141 174 0.0141844 0.0127687 0.0126984
195 0 1 4 136 166 0.0294118 0.0266217 0.0264901
196 0 1 9 141 155 0.0638298 0.0608789 0.0608108
197 0 1 9 134 146 0.0671642 0.0643448 0.0642857
198 0 1 10 125 128 0.08 0.0790569 0.0790514
199 0 1 11 111 121 0.0990991 0.0949158 0.0948276
200 0 1 7 115 103 0.0679612 0.0643177 0.0642202
201 0 1 14 189 262 0.0740741 0.0629139 0.0620843
202 0 1 9 183 250 0.0491803 0.0420772 0.0415704
203 0 1 9 170 244 0.0529412 0.0441899 0.0434783
204 0 1 14 173 223 0.0809249 0.0712775 0.0707071
205 0 1 22 171 212 0.128655 0.115546 0.114883
206 0 1 20 166 215 0.120482 0.105866 0.104987
207 0 1 24 172 205 0.139535 0.127812 0.127321
208 0 1 25 182 189 0.137363 0.134795 0.134771
209 0 1 25 172 186 0.145349 0.139772 0.139665
210 0 1 22 164 170 0.134146 0.131758 0.131737
211 0 1 26 160 171 0.1625 0.157187 0.1571
212 0 1 25 158 170 0.158228 0.152541 0.152439
213 0 1 23 149 162 0.154362 0.148039 0.14791
214 0 1 22 149 159 0.147651 0.142933 0.142857
215 0 1 26 150 166 0.173333 0.164768 0.164557
216 0 1 21 145 159 0.144828 0.138305 0.138158
217 0 1 25 146 158 0.171233 0.164602 0.164474
218 0 1 21 142 148 0.147887 0.144859 0.144828
219 0 1 22 145 148 0.151724 0.150179 0.150171
220 0 1 20 145 153 0.137931 0.134277 0.134228
221 0 1 16 140 145 0.114286 0.112298 0.112281
222 0 1 19 136 137 0.139706 0.139195 0.139194
223 0 1 12 140 133 0.0902256 0.087941 0.0879121
224 0 1 20 127 136 0.15748 0.15218 0.152091
225 0 1 14 206 320 0.0679612 0.054528 0.0532319
226 0 1 18 210 304 0.0857143 0.0712404 0.0700389
227 0 1 19 205 304 0.0926829 0.0761097 0.0746562
228 0 1 16 201 297 0.079602 0.0654853 0.064257
229 0 1 21 206 294 0.101942 0.085332 0.084
230 0 1 22 191 294 0.115183 0.0928394 0.0907217
231 0 1 27 194 269 0.139175 0.118192 0.116631
232 0 1 29 194 283 0.149485 0.123767 0.121593
233 0 1 26 190 272 0.136842 0.11437 0.112554
234 0 1 35 181 268 0.19337 0.158914 0.155902
235 0 1 32 184 258 0.173913 0.146869 0.144796
236 0 1 30 181 260 0.165746 0.138291 0.136054
237 0 1 33 183 260 0.180328 0.151287 0.148984
238 0 1 32 185 264 0.172973 0.144798 0.142539
239 0 1 24 192 252 0.125 0.109109 0.108108
240 0 1 28 187 258 0.149733 0.127476 0.125843
241 0 1 28 182 244 0.153846 0.13287 0.131455
242 0 1 32 176 244 0.181818 0.154418 0.152381
243 0 1 32 173 238 0.184971 0.157702 0.155718
244 0 1 28 169 239 0.16568 0.139321 0.137255
245 0 1 29 174 234 0.166667 0.143719 0.142157
246 0 1 25 176 233 0.142045 0.123454 0.122249
247 0 1 33 183 230 0.180328 0.160851 0.159806
248 0 1 25 170 228 0.147059 0.126984 0.125628
249 0 1 19 171 229 0.111111 0.0960147 0.095
250 0 1 23 176 228 0.130682 0.114816 0.113861
251 0 1 27 176 222 0.153409 0.136594 0.135678
252 0 1 27 160 226 0.16875 0.141987 0.139896
253 0 1 25 166 211 0.150602 0.133581 0.132626
254 0 1 26 160 208 0.1625 0.142522 0.141304
255 0 1 21 154 211 0.136364 0.116498 0.115068
256 0 1 17 161 199 0.10559 0.094975 0.0944444
257 0 1 17 147 189 0.115646 0.10199 0.10119
258 0 1 11 140 177 0.0785714 0.0698783 0.0694006
259 0 1 10 234 380 0.042735 0.0335351 0.0325733
260 0 1 14 222 370 0.0630631 0.0488484 0.0472973
261 0 1 18 214 353 0.0841122 0.0654905 0.0634921
262 0 1 15 208 331 0.0721154 0.057167 0.0556586
263 0 1 19 194 323 0.0979381 0.0759017 0.073501
264 0 1 18 192 309 0.09375 0.0738997 0.0718563
265 0 1 24 190 289 0.126316 0.10242 0.100209
266 0 1 28 189 280 0.148148 0.121716 0.119403
267 0 1 17 184 275 0.0923913 0.0755742 0.0740741
268 0 1 25 172 276 0.145349 0.114742 0.111607
269 0 1 25 157 260 0.159236 0.123738 0.119904
270 0 1 26 169 255 0.153846 0.125245 0.122642
271 0 1 25 170 263 0.147059 0.118233 0.115473
272 0 1 22 166 254 0.13253 0.10714 0.104762
273 0 1 23 163 260 0.141104 0.111724 0.108747
274 0 1 19 165 250 0.115152 0.0935495 0.0915663
275 0 1 21 161 260 0.130435 0.102641 0.0997625
276 0 1 21 159 246 0.132075 0.106183 0.103704
277 0 1 18 153 248 0.117647 0.0924062 0.0897756
278 0 1 29 160 248 0.18125 0.145583 0.142157
279 0 1 32 158 248 0.202532 0.161657 0.157635
280 0 1 23 152 232 0.151316 0.122479 0.119792
281 0 1 20 144 219 0.138889 0.112623 0.110193
282 0 1 14 126 210 0.111111 0.0860663 0.0833333
283 0 1 16 173 278 0.0924855 0.0729583 0.0709534
284 0 1 12 154 258 0.0779221 0.060202 0.0582524
285 0 1 14 149 261 0.0939597 0.0709929 0.0682927
286 0 1 14 126 233 0.111111 0.081708 0.0779944
287 0 1 14 138 260 0.101449 0.0739098 0.0703518
288 0 1 14 131 230 0.10687 0.0806545 0.0775623
289 0 1 16 126 227 0.126984 0.0946067 0.0906516
290 0 1 15 117 208 0.128205 0.0961538 0.0923077
291 0 1 17 127 243 0.133858 0.0967707 0.0918919
292 0 1 19 114 229 0.166667 0.117594 0.110787
293 0 1 23 107 227 0.214953 0.147578 0.137725
294 0 1 17 98 204 0.173469 0.120232 0.112583
295 0 1 13 112 252 0.116071 0.077381 0.0714286
296 0 1 16 110 227 0.145455 0.101254 0.0949555
297 0 1 12 98 220 0.122449 0.0817254 0.0754717
298 0 1 16 85 211 0.188235 0.119473 0.108108
299 0 1 16 96 247 0.166667 0.103905 0.0932945
300 0 1 13 90 222 0.144444 0.0919699 0.0833333
301 0 1 16 89 226 0.179775 0.112816 0.101587
302 0 1 18 86 208 0.209302 0.134583 0.122449
303 0 1 26 99 251 0.262626 0.164937 0.148571
304 0 1 29 91 234 0.318681 0.198733 0.178462
305 0 1 26 85 224 0.305882 0.188426 0.168285
306 0 1 28 83 226 0.337349 0.204439 0.18123
307 0 1 28 83 216 0.337349 0.209118 0.187291
308 0 1 31 75 212 0.413333 0.245846 0.216028
309 0 1 31 99 281 0.313131 0.185862 0.163158
