#frame chA chB nCorr nA nB MNR GNR DICE
219 0 1 0 530 225 0 0 0
220 0 1 0 551 229 0 0 0
221 0 1 0 510 218 0 0 0
222 0 1 0 504 215 0 0 0
223 0 1 3 505 205 0.0146341 0.00932392 0.0084507
224 0 1 4 488 208 0.0192308 0.012555 0.0114943
225 0 1 4 460 198 0.020202 0.013254 0.0121581
226 0 1 6 463 214 0.0280374 0.0190614 0.0177253
227 0 1 9 508 230 0.0391304 0.0263298 0.0243902
228 0 1 8 506 223 0.0358744 0.0238156 0.0219479
229 0 1 10 513 234 0.042735 0.0288625 0.0267738
230 0 1 11 515 228 0.0482456 0.0321012 0.0296097
231 0 1 13 563 235 0.0553191 0.0357401 0.0325815
232 0 1 15 548 233 0.0643777 0.0419781 0.0384123
233 0 1 11 535 233 0.0472103 0.0311557 0.0286458
234 0 1 12 513 228 0.0526316 0.0350877 0.0323887
235 0 1 15 590 253 0.0592885 0.0388244 0.0355872
236 0 1 16 584 248 0.0645161 0.0420424 0.0384615
237 0 1 14 571 238 0.0588235 0.0379771 0.0346106
238 0 1 22 575 249 0.0883534 0.0581419 0.0533981
239 0 1 15 569 238 0.0630252 0.0407612 0.0371747
240 0 1 16 547 250 0.064 0.043267 0.0401506
241 0 1 13 540 229 0.0567686 0.0369682 0.0338101
242 0 1 17 641 265 0.0641509 0.0412474 0.0375276
243 0 1 18 634 267 0.0674157 0.0437494 0.0399556
244 0 1 12 641 267 0.0449438 0.0290066 0.0264317
245 0 1 17 623 269 0.063197 0.0415268 0.0381166
246 0 1 17 621 261 0.0651341 0.0422263 0.0385488
247 0 1 16 629 256 0.0625 0.0398726 0.0361582
248 0 1 15 627 257 0.0583658 0.0373672 0.0339367
249 0 1 12 604 249 0.0481928 0.030943 0.028136
250 0 1 21 607 259 0.0810811 0.0529633 0.0484988
251 0 1 12 617 261 0.045977 0.0299033 0.0273349
252 0 1 14 624 244 0.057377 0.035879 0.0322581
253 0 1 18 629 247 0.0728745 0.0456666 0.0410959
254 0 1 20 597 240 0.0833333 0.0528369 0.0477897
255 0 1 17 566 220 0.0772727 0.0481758 0.043257
256 0 1 18 647 267 0.0674157 0.0433077 0.0393873
257 0 1 13 625 268 0.0485075 0.0317641 0.0291153
258 0 1 12 589 247 0.048583 0.0314612 0.0287081
259 0 1 12 567 233 0.0515021 0.033015 0.03
260 0 1 10 609 275 0.0363636 0.0244357 0.0226244
261 0 1 17 604 265 0.0641509 0.042492 0.0391254
262 0 1 10 564 251 0.0398406 0.0265781 0.0245399
263 0 1 11 535 232 0.0474138 0.0312228 0.0286832
264 0 1 15 580 248 0.0604839 0.0395504 0.0362319
265 0 1 7 553 255 0.027451 0.0186408 0.0173267
266 0 1 13 558 241 0.0539419 0.0354501 0.0325407
267 0 1 16 516 225 0.0711111 0.0469574 0.0431849
268 0 1 7 567 261 0.0268199 0.0181964 0.0169082
269 0 1 9 550 260 0.0346154 0.0237999 0.0222222
270 0 1 12 537 245 0.0489796 0.0330835 0.0306905
271 0 1 15 532 231 0.0649351 0.0427887 0.0393185
272 0 1 7 504 219 0.0319635 0.0210698 0.0193638
273 0 1 15 567 244 0.0614754 0.0403278 0.0369914
274 0 1 13 530 237 0.0548523 0.0366802 0.0338983
275 0 1 18 508 228 0.0789474 0.05289 0.048913
276 0 1 11 505 221 0.0497738 0.0329269 0.030303
277 0 1 16 505 218 0.0733945 0.0482221 0.04426
278 0 1 18 496 210 0.0857143 0.0557727 0.0509915
279 0 1 16 488 209 0.076555 0.0500999 0.045911
280 0 1 10 436 206 0.0485437 0.0333675 0.0311526
281 0 1 12 443 208 0.0576923 0.0395319 0.0368664
282 0 1 7 372 179 0.0391061 0.0271269 0.0254083
283 0 1 13 380 180 0.0722222 0.0497067 0.0464286
284 0 1 10 372 169 0.0591716 0.0398828 0.0369686
285 0 1 10 351 154 0.0649351 0.0430116 0.039604
286 0 1 12 363 157 0.0764331 0.0502664 0.0461538
287 0 1 11 341 161 0.068323 0.0469464 0.0438247
288 0 1 12 344 158 0.0759494 0.0514723 0.0478088
289 0 1 10 355 147 0.0680272 0.0437751 0.0398406
290 0 1 9 325 147 0.0612245 0.0411758 0.0381356
291 0 1 14 337 156 0.0897436 0.0610592 0.0567951
292 0 1 10 344 147 0.0680272 0.0444695 0.0407332
293 0 1 6 332 142 0.0422535 0.0276336 0.0253165
294 0 1 10 337 141 0.070922 0.0458749 0.041841
295 0 1 10 314 138 0.0724638 0.0480392 0.0442478
296 0 1 9 299 129 0.0697674 0.045826 0.0420561
297 0 1 9 318 144 0.0625 0.0420579 0.038961
298 0 1 7 322 143 0.048951 0.0326214 0.0301075
299 0 1 9 308 135 0.0666667 0.0441367 0.0406321
300 0 1 12 301 130 0.0923077 0.0606633 0.0556845
301 0 1 15 304 131 0.114504 0.0751655 0.0689655
302 0 1 9 304 127 0.0708661 0.045804 0.0417633
303 0 1 11 287 123 0.0894309 0.0585463 0.0536585
304 0 1 12 310 129 0.0930233 0.0600075 0.0546697
305 0 1 8 298 133 0.0601504 0.0401843 0.037123
306 0 1 8 301 131 0.0610687 0.0402876 0.037037
307 0 1 10 304 126 0.0793651 0.0510949 0.0465116
308 0 1 11 297 127 0.0866142 0.0566386 0.0518868
309 0 1 7 289 129 0.0542636 0.0362539 0.0334928
310 0 1 12 299 125 0.096 0.0620713 0.0566038
311 0 1 9 293 124 0.0725806 0.0472169 0.0431655
312 0 1 9 296 128 0.0703125 0.0462372 0.0424528
313 0 1 10 287 118 0.0847458 0.0543398 0.0493827
314 0 1 9 292 115 0.0782609 0.0491136 0.044226
315 0 1 8 283 109 0.0733945 0.0455495 0.0408163
316 0 1 9 287 112 0.0803571 0.0501987 0.0451128
317 0 1 7 279 110 0.0636364 0.0399576 0.0359897
318 0 1 8 278 117 0.0683761 0.0443583 0.0405063
319 0 1 7 300 118 0.059322 0.0372046 0.0334928
320 0 1 7 299 111 0.0630631 0.0384239 0.0341463
321 0 1 14 293 119 0.117647 0.0749757 0.0679612
322 0 1 6 284 116 0.0517241 0.033057 0.03
323 0 1 10 293 109 0.0917431 0.0559568 0.0497512
324 0 1 9 277 111 0.0810811 0.0513264 0.0463918
325 0 1 8 288 112 0.0714286 0.0445435 0.04
326 0 1 8 288 115 0.0695652 0.0439587 0.0397022
327 0 1 10 284 115 0.0869565 0.055334 0.0501253
328 0 1 8 300 113 0.0707965 0.04345 0.0387409
329 0 1 7 274 117 0.0598291 0.0390958 0.0358056
330 0 1 7 283 123 0.0569106 0.0375191 0.0344828
331 0 1 7 263 121 0.0578512 0.0392399 0.0364583
332 0 1 14 280 127 0.110236 0.0742416 0.0687961
333 0 1 13 290 130 0.1 0.0669534 0.0619048
334 0 1 9 281 116 0.0775862 0.0498494 0.0453401
335 0 1 7 280 116 0.0603448 0.038841 0.0353535
336 0 1 11 286 117 0.0940171 0.0601335 0.0545906
337 0 1 8 279 114 0.0701754 0.0448575 0.0407125
338 0 1 5 267 105 0.047619 0.0298621 0.0268817
339 0 1 9 280 117 0.0769231 0.0497245 0.0453401
340 0 1 7 289 113 0.0619469 0.0387356 0.0348259
341 0 1 4 260 110 0.0363636 0.0236525 0.0216216
342 0 1 5 277 109 0.0458716 0.0287751 0.0259067
343 0 1 9 276 108 0.0833333 0.0521286 0.046875
344 0 1 7 263 109 0.0642202 0.0413435 0.0376344
345 0 1 12 269 110 0.109091 0.0697604 0.0633245
346 0 1 10 257 108 0.0925926 0.0600235 0.0547945
347 0 1 10 267 101 0.0990099 0.0608953 0.0543478
348 0 1 10 253 101 0.0990099 0.0625575 0.0564972
349 0 1 11 262 101 0.108911 0.067621 0.0606061
350 0 1 13 255 102 0.127451 0.0806071 0.0728291
351 0 1 16 256 102 0.156863 0.0990148 0.0893855
352 0 1 15 257 108 0.138889 0.0900353 0.0821918
353 0 1 15 263 109 0.137615 0.0885931 0.0806452
354 0 1 10 237 102 0.0980392 0.064317 0.058997
355 0 1 10 250 103 0.0970874 0.0623177 0.0566572
356 0 1 15 241 104 0.144231 0.0947471 0.0869565
357 0 1 9 247 100 0.09 0.0572656 0.0518732
358 0 1 12 250 107 0.11215 0.0733701 0.0672269
359 0 1 11 239 98 0.112245 0.0718755 0.0652819
360 0 1 13 238 101 0.128713 0.0838483 0.0766962
361 0 1 7 240 103 0.0679612 0.0445219 0.0408163
362 0 1 13 235 103 0.126214 0.0835585 0.0769231
363 0 1 11 241 103 0.106796 0.0698177 0.0639535
364 0 1 14 244 105 0.133333 0.0874658 0.0802292
365 0 1 5 237 95 0.0526316 0.0333222 0.0301205
366 0 1 4 238 97 0.0412371 0.026326 0.0238806
367 0 1 7 228 103 0.0679612 0.0456785 0.0422961
368 0 1 9 243 103 0.0873786 0.056888 0.0520231
369 0 1 6 233 97 0.0618557 0.0399105 0.0363636
370 0 1 11 241 97 0.113402 0.0719446 0.0650888
371 0 1 5 233 97 0.0515464 0.0332588 0.030303
372 0 1 8 229 96 0.0833333 0.0539556 0.0492308
373 0 1 7 237 99 0.0707071 0.045699 0.0416667
374 0 1 9 226 97 0.0927835 0.0607858 0.0557276
375 0 1 8 223 93 0.0860215 0.0555515 0.0506329
376 0 1 6 203 94 0.0638298 0.0434349 0.040404
377 0 1 3 218 99 0.030303 0.0204209 0.0189274
378 0 1 7 215 97 0.0721649 0.0484722 0.0448718
379 0 1 7 206 92 0.076087 0.0508476 0.0469799
380 0 1 9 197 93 0.0967742 0.0664918 0.062069
381 0 1 8 219 91 0.0879121 0.0566692 0.0516129
382 0 1 5 211 93 0.0537634 0.0356933 0.0328947
383 0 1 7 191 91 0.0769231 0.0530959 0.0496454
384 0 1 7 203 92 0.076087 0.051222 0.0474576
385 0 1 6 197 93 0.0645161 0.0443279 0.0413793
386 0 1 7 189 100 0.07 0.0509175 0.0484429
387 0 1 6 192 91 0.0659341 0.0453921 0.0424028
388 0 1 7 182 90 0.0777778 0.0546942 0.0514706
389 0 1 5 175 91 0.0549451 0.0396214 0.037594
390 0 1 4 160 91 0.043956 0.0331497 0.0318725
391 0 1 4 171 91 0.043956 0.0320657 0.0305344
392 0 1 2 155 92 0.0217391 0.0167483 0.0161943
393 0 1 7 167 84 0.0833333 0.0591017 0.0557769
394 0 1 3 156 88 0.0340909 0.0256046 0.0245902
395 0 1 6 157 84 0.0714286 0.0522471 0.0497925
396 0 1 4 151 86 0.0465116 0.0351012 0.0337553
397 0 1 2 145 84 0.0238095 0.018122 0.0174672
398 0 1 6 146 86 0.0697674 0.0535458 0.0517241
399 0 1 8 139 86 0.0930233 0.0731701 0.0711111
400 0 1 7 150 82 0.0853659 0.0631169 0.0603448
401 0 1 8 145 81 0.0987654 0.0738182 0.0707965
402 0 1 5 145 80 0.0625 0.0464238 0.0444444
403 0 1 7 137 80 0.0875 0.0668641 0.0645161
404 0 1 6 138 86 0.0697674 0.055076 0.0535714
405 0 1 6 118 73 0.0821918 0.0646471 0.0628272
406 0 1 2 122 69 0.0289855 0.0217984 0.0209424
407 0 1 6 111 70 0.0857143 0.0680676 0.0662983
408 0 1 10 107 63 0.15873 0.121797 0.117647
409 0 1 6 97 65 0.0923077 0.0755629 0.0740741
410 0 1 8 91 62 0.129032 0.106506 0.104575
411 0 1 7 68 55 0.127273 0.114462 0.113821
412 0 1 7 69 57 0.122807 0.111618 0.111111
413 0 1 4 60 50 0.08 0.0730297 0.0727273
414 0 1 3 52 47 0.0638298 0.0606835 0.0606061
415 0 1 4 54 45 0.0888889 0.0811441 0.0808081
416 0 1 4 49 48 0.0833333 0.0824786 0.0824742
417 0 1 3 55 48 0.0625 0.0583874 0.0582524
418 0 1 4 52 42 0.0952381 0.0855921 0.0851064
419 0 1 3 53 37 0.0810811 0.0677458 0.0666667
420 0 1 4 44 36 0.111111 0.100504 0.1
421 0 1 7 44 31 0.225806 0.189536 0.186667
422 0 1 6 51 33 0.181818 0.146254 0.142857
423 0 1 7 40 25 0.28 0.221359 0.215385
424 0 1 5 33 28 0.178571 0.164488 0.163934
425 0 1 5 38 19 0.263158 0.186081 0.175439
426 0 1 3 39 17 0.176471 0.11651 0.107143
427 0 1 4 37 19 0.210526 0.150863 0.142857
428 0 1 3 39 18 0.166667 0.113228 0.105263
429 0 1 6 32 20 0.3 0.237171 0.230769
430 0 1 5 31 16 0.3125 0.224507 0.212766
431 0 1 8 37 17 0.470588 0.318981 0.296296
432 0 1 4 27 12 0.333333 0.222222 0.205128
433 0 1 4 31 18 0.222222 0.169334 0.163265
