#frame chA chB nCorr nA nB MNR GNR DICE
150 0 1 0 79 192 0 0 0
151 0 1 0 84 143 0 0 0
152 0 1 0 92 139 0 0 0
153 0 1 0 97 94 0 0 0
154 0 1 2 119 117 0.017094 0.0169498 0.0169492
155 0 1 5 102 104 0.0490196 0.048546 0.0485437
156 0 1 6 110 112 0.0545455 0.0540562 0.0540541
157 0 1 8 97 92 0.0869565 0.0846857 0.0846561
158 0 1 5 127 158 0.0393701 0.0352971 0.0350877
159 0 1 10 121 149 0.0826446 0.0744756 0.0740741
160 0 1 17 115 124 0.147826 0.14236 0.142259
161 0 1 12 114 118 0.105263 0.103464 0.103448
162 0 1 12 101 103 0.118812 0.117653 0.117647
163 0 1 1 121 148 0.00826446 0.00747268 0.00743494
164 0 1 5 82 133 0.0609756 0.0478781 0.0465116
165 0 1 4 106 141 0.0377358 0.0327188 0.0323887
166 0 1 2 77 121 0.025974 0.0207201 0.020202
167 0 1 4 49 100 0.0816327 0.0571429 0.0536913
168 0 1 3 61 100 0.0491803 0.0384111 0.0372671
169 0 1 2 36 58 0.0555556 0.0437688 0.0425532
170 0 1 2 50 64 0.04 0.0353553 0.0350877
171 0 1 4 49 61 0.0816327 0.0731639 0.0727273
172 0 1 2 46 54 0.0434783 0.0401286 0.04
173 0 1 2 73 82 0.0273973 0.0258501 0.0258065
174 0 1 1 86 90 0.0116279 0.0113666 0.0113636
175 0 1 4 69 87 0.057971 0.0516269 0.0512821
176 0 1 3 120 146 0.025 0.0226649 0.0225564
177 0 1 3 109 125 0.0275229 0.0257012 0.025641
178 0 1 3 99 123 0.030303 0.0271864 0.027027
179 0 1 6 102 115 0.0588235 0.055399 0.0552995
180 0 1 6 90 129 0.0666667 0.0556846 0.0547945
181 0 1 10 91 124 0.10989 0.0941388 0.0930233
182 0 1 6 91 118 0.0659341 0.0579015 0.0574163
183 0 1 6 96 102 0.0625 0.0606339 0.0606061
184 0 1 7 139 220 0.0503597 0.0400294 0.0389972
185 0 1 7 134 214 0.0522388 0.041337 0.0402299
186 0 1 10 118 202 0.0847458 0.0647714 0.0625
187 0 1 7 122 199 0.057377 0.0449254 0.0436137
188 0 1 11 116 173 0.0948276 0.0776498 0.0761246
189 0 1 14 110 166 0.127273 0.103604 0.101449
190 0 1 13 105 199 0.12381 0.0899336 0.0855263
191 0 1 13 106 189 0.122642 0.0918458 0.0881356
192 0 1 15 102 189 0.147059 0.108034 0.103093
193 0 1 10 101 172 0.0990099 0.0758709 0.0732601
194 0 1 9 102 158 0.0882353 0.0708947 0.0692308
195 0 1 13 96 167 0.135417 0.102671 0.0988593
196 0 1 15 95 166 0.157895 0.119447 0.114943
197 0 1 13 90 166 0.144444 0.106357 0.101562
198 0 1 13 83 151 0.156627 0.116122 0.111111
199 0 1 11 79 159 0.139241 0.0981478 0.092437
200 0 1 14 77 144 0.181818 0.132954 0.126697
201 0 1 11 158 301 0.0696203 0.0504407 0.0479303
202 0 1 14 153 299 0.0915033 0.0654556 0.0619469
203 0 1 7 146 276 0.0479452 0.0348712 0.0331754
204 0 1 13 152 261 0.0855263 0.0652682 0.062954
205 0 1 19 147 258 0.129252 0.097563 0.0938272
206 0 1 19 150 243 0.126667 0.0995187 0.0966921
207 0 1 21 139 252 0.151079 0.112205 0.107417
208 0 1 20 143 244 0.13986 0.10707 0.103359
